station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,year,month,dir_max_gust,dir_max_gust_flag,extr_max_temp,extr_max_temp_flag,extr_min_temp,extr_min_temp_flag,mean_max_temp,mean_max_temp_flag,mean_min_temp,mean_min_temp_flag,mean_temp,mean_temp_flag,snow_grnd_last_day,snow_grnd_last_day_flag,spd_max_gust,spd_max_gust_flag,total_precip,total_precip_flag,total_rain,total_rain_flag,total_snow,total_snow_flag
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-05-01,1901,05,NA,,35,,-2.2,S,23.6,,5.7,,14.7,,NA,,NA,,28.4,,28.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-06-01,1901,06,NA,,30,,-2.8,,19.4,,7.9,,13.7,,NA,,NA,,211.3,,196.1,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-07-01,1901,07,NA,,33.9,,6.7,,25.9,,13.1,,19.5,,NA,,NA,,49,,49,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-08-01,1901,08,NA,,33.3,,2.2,,25.6,,10,,17.8,,NA,,NA,,28.7,,28.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-09-01,1901,09,NA,,32.8,,-5.6,,15.9,,4.4,,10.2,,NA,,NA,,84.8,,84.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-10-01,1901,10,NA,,26.1,,-6.1,S,13.9,,-0.7,,6.6,,NA,,NA,,NA,M,NA,M,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-11-01,1901,11,NA,,11.7,,-17.2,S,0.1,,-11.4,,-5.7,,NA,,NA,,10.4,,2.8,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1901-12-01,1901,12,NA,,4.4,,-36.1,,-7.8,,-17.7,,-12.8,,NA,,NA,,17.8,,0,,17.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-01-01,1902,01,NA,,4.4,S,-38.9,,-6.2,,-19.5,,-12.9,,NA,,NA,,2.5,,0,,2.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-02-01,1902,02,NA,,5.6,,-33.3,,-7.2,,-19.4,,-13.3,,NA,,NA,,52.1,,0,,52.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-03-01,1902,03,NA,,7.8,,NA,M,0.4,,-9.7,,-4.7,,NA,,NA,,5.1,,0,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-04-01,1902,04,NA,,17.2,,-9.4,,8.7,,-3.6,,2.6,,NA,,NA,,16,,10.9,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-05-01,1902,05,NA,,29.4,S,-2.2,S,18.3,,5.8,,12.1,,NA,,NA,,51.3,,50,,1.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-06-01,1902,06,NA,,25,S,2.2,S,18.7,,7.1,,12.9,,NA,,NA,,258.3,,258.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-07-01,1902,07,NA,,30.6,,5.6,,25.4,,11.9,,18.7,,NA,,NA,,46.5,,46.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-08-01,1902,08,NA,,31.7,,1.7,,24.5,,9.3,,16.9,,NA,,NA,,17,,17,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-09-01,1902,09,NA,,27.8,,-6.7,,18.4,,2,,10.2,,NA,,NA,,NA,M,NA,M,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-10-01,1902,10,NA,,23.9,,-12.2,,11.9,,-2.6,,4.7,,NA,,NA,,9.7,,9.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-11-01,1902,11,NA,,13.3,,-26.1,,-0.7,,-11.3,,-6,,NA,,NA,,NA,M,NA,M,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1902-12-01,1902,12,NA,,0,,-40,,-12.9,,-23.8,,-18.4,,NA,,NA,,33,,0,,33,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-01-01,1903,01,NA,,3.3,,-37.8,,-11.2,,-23.6,,-17.4,,NA,,NA,,48.3,,0,,48.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-02-01,1903,02,NA,,-1.1,S,-42.8,,-12.9,,-25.8,,-19.4,,NA,,NA,,15.2,,0,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-03-01,1903,03,NA,,8.3,,-29.4,,-3.3,,-17.1,,-10.2,,NA,,NA,,10.2,,7.6,,2.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-04-01,1903,04,NA,,27.2,,-11.7,,11.8,,-2.6,,4.6,,NA,,NA,,15.5,,10.4,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-05-01,1903,05,NA,,31.1,,-7.8,,17.8,,3.6,,10.7,,NA,,NA,,105.2,,105.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-06-01,1903,06,NA,,31.1,,1.7,S,23.5,,8.3,,15.9,,NA,,NA,,17,,17,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-07-01,1903,07,NA,,35,,3.9,,24.1,,9.9,,17,,NA,,NA,,54.1,,54.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-08-01,1903,08,NA,,31.7,,3.3,,21.4,,10.5,,16,,NA,,NA,,99.8,,99.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-09-01,1903,09,NA,,22.8,S,-5.6,S,14.2,,1.6,,7.9,,NA,,NA,,60.2,,50,,10.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-10-01,1903,10,NA,,21.1,,-10,,14.2,,-1.1,,6.6,,NA,,NA,,22.6,,22.6,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-11-01,1903,11,NA,,20,,-28.3,,-1.1,,-12.9,,-7,,NA,,NA,,15.5,,0,,15.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1903-12-01,1903,12,NA,,3.3,,-35.6,,-8.2,,-20.6,,-14.4,,NA,,NA,,27.9,,0,,27.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-01-01,1904,01,NA,,1.1,,-42.2,,-12.5,,-25.1,,-18.8,,NA,,NA,,20.3,,0,,20.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-02-01,1904,02,NA,,1.7,,-41.7,,-15.9,,-29.4,,-22.7,,NA,,NA,,68.6,,0,,68.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-03-01,1904,03,NA,,3.9,,-28.3,,-6.4,,-18.3,,-12.4,,NA,,NA,,120.1,,10.9,,109.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-04-01,1904,04,NA,,25.6,,-12.8,,7.3,,-3.2,,2.1,,NA,,NA,,37.1,,21.8,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-05-01,1904,05,NA,,27.8,,-4.4,,19.7,,3.6,,11.7,,NA,,NA,,23.9,,23.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-06-01,1904,06,NA,,31.7,,2.2,S,21.4,,8.9,,15.2,,NA,,NA,,82.3,,82.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-07-01,1904,07,NA,,29.4,,2.2,,23.6,,9.1,,16.4,,NA,,NA,,44.7,,44.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-08-01,1904,08,NA,,31.1,,2.8,,22.1,,8.1,,15.1,,NA,,NA,,56.1,,56.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-09-01,1904,09,NA,,25.6,S,-3.3,,16.7,,3.4,,10.1,,NA,,NA,,20.8,,20.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-10-01,1904,10,NA,,20.6,,-9.4,,12.1,,-0.4,,5.9,,NA,,NA,,10.7,,10.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-11-01,1904,11,NA,,20.6,,-24.4,,6.6,,-7.6,,-0.5,,NA,,NA,,7.6,,0,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1904-12-01,1904,12,NA,,4.4,,-36.7,,-8.1,,-19.6,,-13.9,,NA,,NA,,15.2,,0,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-01-01,1905,01,NA,,-1.1,,-42.8,,-14.7,,-27.7,,-21.2,,NA,,NA,,20.3,,0,,20.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-02-01,1905,02,NA,,8.9,,-42.2,,-10.1,,-23.7,,-16.9,,NA,,NA,,1.3,,0,,1.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-03-01,1905,03,NA,,15.6,S,-29.4,,3.8,,-8.6,,-2.4,,NA,,NA,,29.7,,20.8,,8.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-04-01,1905,04,NA,,25.6,,-11.1,,11.7,,-4.9,,3.4,,NA,,NA,,1.5,,1.5,,0,T
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-05-01,1905,05,NA,,26.7,,-6.1,,16.7,,1.8,,9.3,,NA,,NA,,73.2,,68.1,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-06-01,1905,06,NA,,30,S,-0.6,S,20.2,,7.9,,14.1,,NA,,NA,,115.1,,115.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-07-01,1905,07,NA,,31.1,,4.4,S,24.8,,10.2,,17.5,,NA,,NA,,103.1,,103.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-08-01,1905,08,NA,,30.6,,3.9,,25.3,,10.9,,18.1,,NA,,NA,,60.2,,60.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-09-01,1905,09,NA,,30.6,,-2.8,,20.4,,5.4,,12.9,,NA,,NA,,79.2,,79.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-10-01,1905,10,NA,,22.8,,-19.4,,8.4,,-4.2,,2.1,,NA,,NA,,5.6,,3.8,,1.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-11-01,1905,11,NA,,13.9,,-31.7,,3.3,,-8.2,,-2.5,,NA,,NA,,4.1,,2.8,,1.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1905-12-01,1905,12,NA,,2.8,S,-31.1,,-5.2,,-16.9,,-11.1,,NA,,NA,,15.2,,0,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-01-01,1906,01,NA,,1.7,,-36.7,,-8.9,,-20.3,,-14.6,,NA,,NA,,NA,M,0,,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-02-01,1906,02,NA,,5,,-37.8,,-9.3,,-24.1,,-16.7,,NA,,NA,,NA,M,0,,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-03-01,1906,03,NA,,15,,-26.1,,-1.8,,-14.4,,-8.1,,NA,,NA,,NA,M,NA,M,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-04-01,1906,04,NA,,28.3,,-14.4,,15.8,,-0.4,,7.7,,NA,,NA,,40.1,,24.9,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-05-01,1906,05,NA,,29.4,,-8.9,,15.8,,2.6,,9.2,,NA,,NA,,87.4,,82.3,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-06-01,1906,06,NA,,28.9,,1.7,,23.3,,9.8,,16.6,,NA,,NA,,107.4,,107.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-07-01,1906,07,NA,,32.8,,3.9,,26.4,,10.9,,18.7,,NA,,NA,,42.4,,42.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-08-01,1906,08,NA,,35,,1.7,,25.8,,9.6,,17.7,,NA,,NA,,53.3,,53.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-09-01,1906,09,NA,,37.8,,-3.3,,24,,5.6,,14.8,,NA,,NA,,21.8,,21.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-10-01,1906,10,NA,,23.9,,-11.7,,12.4,,-1.8,,5.3,,NA,,NA,,26.2,,24.6,,1.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-11-01,1906,11,NA,,8.9,,-26.7,,-0.4,,-9.6,,-5,,NA,,NA,,53.1,,0,,53.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1906-12-01,1906,12,NA,,-1.7,,-38.9,,-11.4,,-24.5,,-18,,NA,,NA,,45.7,,0,,45.7,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-01-01,1907,01,NA,,-8.3,S,-42.8,,-19.5,,-31.9,,-25.7,,NA,,NA,,62.2,,0,,62.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-02-01,1907,02,NA,,2.8,,-43.3,,-9,,-22.7,,-15.9,,NA,,NA,,6.4,,0,,6.4,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-03-01,1907,03,NA,,8.3,,-27.2,,-2.3,,-15.8,,-9.1,,NA,,NA,,39.6,,3.8,,35.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-04-01,1907,04,NA,,12.8,,-15.6,,3,,-8.2,,-2.6,,NA,,NA,,26.7,,0,,26.7,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-05-01,1907,05,NA,,22.8,,-12.2,,12.1,,-3.4,,4.4,,NA,,NA,,69.9,,69.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-06-01,1907,06,NA,,30,,-1.7,,22.2,,8,,15.1,,NA,,NA,,63.8,,63.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-07-01,1907,07,NA,,32.8,,3.3,,25.2,,9.4,,17.3,,NA,,NA,,62.2,,62.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-08-01,1907,08,NA,,33.3,,-1.1,,22.5,,7.7,,15.1,,NA,,NA,,158.5,,158.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-09-01,1907,09,NA,,25.6,,-7.8,,15.8,,1.5,,8.7,,NA,,NA,,20.8,,20.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-10-01,1907,10,NA,,25.6,,-14.4,,13.1,,-4.3,,4.4,,NA,,NA,,5.1,,5.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-11-01,1907,11,NA,,13.3,,-25.6,,3.3,,-12,,-4.4,,NA,,NA,,8.9,,0,,8.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1907-12-01,1907,12,NA,,3.9,,-32.8,,-4.9,,-18.6,,-11.8,,NA,,NA,,5.1,,0,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-01-01,1908,01,NA,,4.4,,-43.3,,-6.8,,-20.4,,-13.6,,NA,,NA,,7.6,,0,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-02-01,1908,02,NA,,7.8,,-35,,-7.2,,-20.1,,-13.7,,NA,,NA,,20.6,,0,,20.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-03-01,1908,03,NA,,8.3,,-35,,-4.2,,-20.3,,-12.3,,NA,,NA,,35.6,,0,,35.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-04-01,1908,04,NA,,27.8,,-18.3,,12.7,,-4.8,,4,,NA,,NA,,31.5,,16.3,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-05-01,1908,05,NA,,28.3,,-10,,18.3,,1.3,,9.8,,NA,,NA,,54.4,,54.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-06-01,1908,06,NA,,31.7,,-1.7,,21.9,,7.3,,14.6,,NA,,NA,,75.4,,75.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-07-01,1908,07,NA,,34.4,,4.4,S,26.8,,9.8,,18.3,,NA,,NA,,56.4,,56.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-08-01,1908,08,NA,,33.3,,-1.7,,23.3,,6.6,,15,,NA,,NA,,53.1,,53.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-09-01,1908,09,NA,,34.4,,-5.6,,21.4,,5.2,,13.3,,NA,,NA,,43.9,,43.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-10-01,1908,10,NA,,23.3,,-13.3,,11.3,,-3,,4.2,,NA,,NA,,19.6,,17,,2.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-11-01,1908,11,NA,,16.1,,-21.1,,2.6,,-8.7,,-3.1,,NA,,NA,,17.3,,2,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1908-12-01,1908,12,NA,,3.9,S,-36.7,,-6.7,,-19.5,,-13.1,,NA,,NA,,30.5,,0,,30.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-01-01,1909,01,NA,,4.4,,-45.6,,-13.7,,-26.6,,-20.2,,NA,,NA,,27.9,,0,,27.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-02-01,1909,02,NA,,-1.1,,-37.2,,-11.7,,-24.1,,-17.9,,NA,,NA,,22.9,,0,,22.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-03-01,1909,03,NA,,3.9,S,-31.1,S,-2.6,,-14.9,,-8.8,,NA,,NA,,33,,0,,33,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-04-01,1909,04,NA,,15,,-13.3,,4.4,,-7.6,,-1.6,,NA,,NA,,28.2,,2.8,,25.4,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-05-01,1909,05,NA,,27.8,,-12.8,,18.1,,1.9,,10,,NA,,NA,,64.3,,64.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-06-01,1909,06,NA,,34.4,,-2.2,,23.4,,6.9,,15.2,,NA,,NA,,66.5,,66.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-07-01,1909,07,NA,,31.1,S,3.9,,26.1,,11.6,,18.9,,NA,,NA,,81.3,,81.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-08-01,1909,08,NA,,35.6,,-0.6,,27.8,,10.3,,19.1,,NA,,NA,,9.7,,9.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-09-01,1909,09,NA,,32.2,,-2.2,,23.7,,4.8,,14.3,,NA,,NA,,26.2,,26.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-10-01,1909,10,NA,,29.4,,-17.8,,11.7,,-3.8,,4,,NA,,NA,,11.9,,9.4,,2.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-11-01,1909,11,NA,,15,,-29.4,,0.2,,-13.6,,-6.7,,NA,,NA,,39.9,,4.3,,35.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1909-12-01,1909,12,NA,,2.8,,-42.8,,-12.2,,-22.4,,-17.3,,NA,,NA,,68.6,,0,,68.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-01-01,1910,01,NA,,0.6,,-38.9,,-9,,-22.1,,-15.6,,NA,,NA,,5.1,,0,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-02-01,1910,02,NA,,4.4,,-38.9,,-11.7,,-27.3,,-19.5,,NA,,NA,,7.6,,0,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-03-01,1910,03,NA,,25.6,,-17.8,,9.4,,-6.5,,1.5,,NA,,NA,,40.9,,30.7,,10.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-04-01,1910,04,NA,,27.2,,-11.1,,14.1,,-2.6,,5.8,,NA,,NA,,13.7,,12.4,,1.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-05-01,1910,05,NA,,28.9,,-11.7,,16.8,,-1.1,,7.9,,NA,,NA,,26.9,,26.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-06-01,1910,06,NA,,38.9,S,-3.3,,26.6,,9.7,,18.2,,NA,,NA,,53.1,,53.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-07-01,1910,07,NA,,40.6,,4.4,,27.9,,11,,19.5,,NA,,NA,,50.8,,50.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-08-01,1910,08,NA,,33.3,,-0.6,,24.4,,8.1,,16.3,,NA,,NA,,26.4,,26.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-09-01,1910,09,NA,,32.2,,-6.7,,18.7,,4,,11.4,,NA,,NA,,48.5,,48.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-10-01,1910,10,NA,,29.4,,-13.3,,15,,-0.7,,7.2,,NA,,NA,,0.8,,0.8,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-11-01,1910,11,NA,,11.1,,-25.6,,-2.7,,-12.4,,-7.6,,NA,,NA,,53.3,,0,,53.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1910-12-01,1910,12,NA,,1.1,S,-36.1,,-8.9,,-20.7,,-14.8,,NA,,NA,,27.9,,0,,27.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-01-01,1911,01,NA,,-5.6,,-42.2,S,-20.3,,-30.7,,-25.5,,NA,,NA,,48.3,,0,,48.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-02-01,1911,02,NA,,0.6,,-34.4,,-10.6,,-24.6,,-17.6,,NA,,NA,,17.8,,0,,17.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-03-01,1911,03,NA,,8.9,,-25,,0.3,,-11.3,,-5.5,,NA,,NA,,1.3,,0,,1.3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-04-01,1911,04,NA,,28.9,,-13.9,,13.3,,-2.6,,5.4,,NA,,NA,,12.7,,7.6,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-05-01,1911,05,NA,,32.2,,-10.6,,18.8,,4.1,,11.5,,NA,,NA,,68.1,,55.4,,12.7,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-06-01,1911,06,NA,,35.6,,1.7,,24.4,,11.5,,18,,NA,,NA,,50,,50,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-07-01,1911,07,NA,,33.9,,4.4,S,23.7,,10.2,,17,,NA,,NA,,73.9,,73.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-08-01,1911,08,NA,,31.1,,0,,22.5,,8.8,,15.7,,NA,,NA,,148.3,,148.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-09-01,1911,09,NA,,25,,-6.1,,17.1,,4.3,,10.7,,NA,,NA,,36.3,,36.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-10-01,1911,10,NA,,25,,-13.9,,10.7,,-0.2,,5.3,,NA,,NA,,40.6,,40.6,,0,T
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-11-01,1911,11,NA,,10.6,,-33.3,,-5.1,,-18.1,,-11.6,,NA,,NA,,15.2,,0,,15.2,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1911-12-01,1911,12,NA,,2.2,S,-37.2,,-7.7,,-15.8,,-11.8,,NA,,NA,,7.6,,0,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-01-01,1912,01,NA,,-1.1,,-42.8,,-19.6,,-30.1,,-24.9,,NA,,NA,,7.6,,0,,7.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-02-01,1912,02,NA,,1.1,,-34.4,,-9.7,,-20.3,,-15,,NA,,NA,,NA,M,0,,NA,M
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-03-01,1912,03,NA,,5.6,,-32.8,,-4.6,,-19.6,,-12.1,,NA,,NA,,6.9,,1.8,,5.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-04-01,1912,04,NA,,22.2,,-10,,11.8,,-2.1,,4.9,,NA,,NA,,39.6,,21.8,,17.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-05-01,1912,05,NA,,28.9,,-6.1,,17.3,,4.7,,11,,NA,,NA,,74.7,,74.7,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-06-01,1912,06,NA,,38.9,,-1.1,,25.6,,8.1,,16.9,,NA,,NA,,6.1,,6.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-07-01,1912,07,NA,,36.7,,2.2,S,23.6,,11.2,,17.4,,NA,,NA,,164.1,,164.1,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1912-08-01,1912,08,NA,,27.8,,3.3,,20.9,,10.2,,15.6,,NA,,NA,,29.7,,29.7,,0,
