"Station Name","BRANDON A"
"Province","MANITOBA"
"Latitude","49.91"
"Longitude","-99.95"
"Elevation","409.30"
"Climate Identifier","5010481"
"WMO Identifier","71140"
"TC Identifier","YBR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-09-09 18:00","2017","09","09","18:00","‡","27.5","","14.7","","45","","16","","27","","24.1","","96.54","","31","","","","Clear"
"2017-09-09 19:00","2017","09","09","19:00","‡","23.4","","14.9","","58","","15","","15","","24.1","","96.54","","27","","","","NA"
"2017-09-09 20:00","2017","09","09","20:00","‡","21.7","","14.8","","65","","15","","16","","24.1","","96.55","","26","","","","NA"
"2017-09-09 21:00","2017","09","09","21:00","‡","20.8","","14.6","","67","","15","","21","","24.1","","96.55","","25","","","","Clear"
"2017-09-09 22:00","2017","09","09","22:00","‡","21.4","","14.9","","66","","16","","28","","24.1","","96.55","","25","","","","NA"
"2017-09-09 23:00","2017","09","09","23:00","‡","20.4","","15.0","","71","","16","","18","","24.1","","96.57","","","","","","NA"
"2017-09-10 00:00","2017","09","10","00:00","‡","18.0","","14.7","","81","","15","","11","","24.1","","96.62","","","","","","Clear"
"2017-09-10 01:00","2017","09","10","01:00","‡","16.8","","14.4","","86","","16","","9","","24.1","","96.62","","","","","","NA"
"2017-09-10 02:00","2017","09","10","02:00","‡","15.7","","13.9","","88","","14","","10","","24.1","","96.60","","","","","","NA"
"2017-09-10 03:00","2017","09","10","03:00","‡","13.2","","11.9","","92","","7","","5","","24.1","","96.55","","","","","","Clear"
"2017-09-10 04:00","2017","09","10","04:00","‡","13.9","","13.1","","95","","14","","13","","24.1","","96.50","","","","","","NA"
"2017-09-10 05:00","2017","09","10","05:00","‡","14.2","","13.4","","95","","14","","14","","24.1","","96.49","","","","","","NA"
"2017-09-10 06:00","2017","09","10","06:00","‡","14.5","","13.5","","94","","14","","13","","24.1","","96.48","","","","","","Mostly Cloudy"
"2017-09-10 07:00","2017","09","10","07:00","‡","14.4","","13.4","","94","","14","","13","","24.1","","96.48","","","","","","NA"
"2017-09-10 08:00","2017","09","10","08:00","‡","16.4","","14.5","","88","","16","","16","","24.1","","96.46","","","","","","NA"
"2017-09-10 09:00","2017","09","10","09:00","‡","19.2","","15.1","","77","","16","","18","","24.1","","96.39","","","","","","Mainly Clear"
"2017-09-10 10:00","2017","09","10","10:00","‡","22.2","","15.2","","64","","18","","26","","24.1","","96.30","","26","","","","NA"
"2017-09-10 11:00","2017","09","10","11:00","‡","25.1","","15.5","","55","","21","","27","","24.1","","96.28","","29","","","","NA"
"2017-09-10 12:00","2017","09","10","12:00","‡","27.0","","15.5","","49","","21","","22","","24.1","","96.25","","31","","","","Mainly Clear"
"2017-09-10 13:00","2017","09","10","13:00","‡","28.2","","15.2","","44","","24","","39","","24.1","","96.22","","32","","","","NA"
"2017-09-10 14:00","2017","09","10","14:00","‡","27.7","","15.1","","45","","24","","27","","24.1","","96.22","","32","","","","NA"
"2017-09-10 15:00","2017","09","10","15:00","‡","28.8","","14.1","","40","","25","","27","","24.1","","96.20","","32","","","","Mainly Clear"
"2017-09-10 16:00","2017","09","10","16:00","‡","28.9","","13.9","","39","","24","","28","","24.1","","96.20","","32","","","","NA"
"2017-09-10 17:00","2017","09","10","17:00","‡","28.6","","9.4","","30","","29","","30","","24.1","","96.24","","30","","","","NA"
"2017-09-10 18:00","2017","09","10","18:00","‡","26.2","","12.5","","42","","30","","25","","24.1","","96.31","","29","","","","Mostly Cloudy"
"2017-09-10 19:00","2017","09","10","19:00","‡","23.7","","11.3","","45","","30","","24","","24.1","","96.44","","26","","","","NA"
"2017-09-10 20:00","2017","09","10","20:00","‡","20.4","","7.8","","44","","30","","17","","24.1","","96.54","","","","","","NA"
"2017-09-10 21:00","2017","09","10","21:00","‡","17.8","","6.3","","46","","31","","18","","24.1","","96.65","","","","","","Mainly Clear"
"2017-09-10 22:00","2017","09","10","22:00","‡","15.0","","6.2","","55","","31","","18","","24.1","","96.72","","","","","","NA"
"2017-09-10 23:00","2017","09","10","23:00","‡","13.1","","5.6","","60","","29","","14","","24.1","","96.80","","","","","","NA"
"2017-09-11 00:00","2017","09","11","00:00","‡","11.2","","4.2","","62","","26","","18","","24.1","","96.85","","","","","","Clear"
"2017-09-11 01:00","2017","09","11","01:00","‡","11.0","","4.7","","65","","26","","16","","24.1","","96.89","","","","","","NA"
"2017-09-11 02:00","2017","09","11","02:00","‡","8.5","","3.9","","73","","26","","13","","24.1","","96.91","","","","","","NA"
"2017-09-11 03:00","2017","09","11","03:00","‡","7.4","","3.4","","76","","27","","15","","24.1","","96.94","","","","","","Clear"
"2017-09-11 04:00","2017","09","11","04:00","‡","6.6","","2.8","","76","","27","","13","","24.1","","97.00","","","","","","NA"
"2017-09-11 05:00","2017","09","11","05:00","‡","5.6","","2.5","","81","","27","","16","","24.1","","97.05","","","","","","NA"
"2017-09-11 06:00","2017","09","11","06:00","‡","5.5","","2.2","","79","","27","","13","","24.1","","97.10","","","","","","Mainly Clear"
"2017-09-11 07:00","2017","09","11","07:00","‡","8.1","","3.5","","73","","27","","10","","24.1","","97.13","","","","","","NA"
"2017-09-11 08:00","2017","09","11","08:00","‡","12.2","","4.1","","58","","27","","14","","24.1","","97.14","","","","","","NA"
"2017-09-11 09:00","2017","09","11","09:00","‡","16.2","","3.6","","43","","27","","16","","24.1","","97.16","","","","","","Mainly Clear"
"2017-09-11 10:00","2017","09","11","10:00","‡","20.2","","4.1","","34","","25","","17","","24.1","","97.16","","","","","","NA"
"2017-09-11 11:00","2017","09","11","11:00","‡","22.2","","1.9","","26","","27","","19","","24.1","","97.11","","","","","","NA"
"2017-09-11 12:00","2017","09","11","12:00","‡","24.0","","2.3","","24","","24","","21","","24.1","","97.04","","","","","","Mainly Clear"
"2017-09-11 13:00","2017","09","11","13:00","‡","25.3","","3.3","","24","","25","","23","","24.1","","96.96","","","","","","NA"
"2017-09-11 14:00","2017","09","11","14:00","‡","25.6","","3.9","","24","","24","","23","","24.1","","96.90","","25","","","","NA"
"2017-09-11 15:00","2017","09","11","15:00","‡","26.7","","2.0","","20","","22","","28","","24.1","","96.81","","25","","","","Mostly Cloudy"
"2017-09-11 16:00","2017","09","11","16:00","‡","26.8","","3.1","","21","","23","","20","","24.1","","96.71","","25","","","","NA"
"2017-09-11 17:00","2017","09","11","17:00","‡","26.5","","2.8","","21","","22","","25","","24.1","","96.66","","25","","","","NA"
"2017-09-11 18:00","2017","09","11","18:00","‡","24.7","","4.1","","26","","20","","17","","24.1","","96.60","","","","","","Mainly Clear"
"2017-09-11 19:00","2017","09","11","19:00","‡","21.6","","4.5","","32","","18","","15","","24.1","","96.52","","","","","","NA"
"2017-09-11 20:00","2017","09","11","20:00","‡","19.0","","5.3","","40","","16","","12","","24.1","","96.46","","","","","","NA"
"2017-09-11 21:00","2017","09","11","21:00","‡","19.2","","5.2","","39","","17","","16","","24.1","","96.40","","","","","","Mainly Clear"
"2017-09-11 22:00","2017","09","11","22:00","‡","19.1","","5.6","","41","","20","","16","","24.1","","96.37","","","","","","NA"
"2017-09-11 23:00","2017","09","11","23:00","‡","17.3","","6.4","","48","","22","","17","","24.1","","96.34","","","","","","NA"
"2017-09-12 00:00","2017","09","12","00:00","‡","12.8","","5.9","","63","","32","","10","","24.1","","96.31","","","","","","Clear"
"2017-09-12 01:00","2017","09","12","01:00","‡","12.0","","5.9","","66","","31","","10","","24.1","","96.29","","","","","","NA"
"2017-09-12 02:00","2017","09","12","02:00","‡","14.1","","6.2","","59","","25","","10","","24.1","","96.25","","","","","","NA"
"2017-09-12 03:00","2017","09","12","03:00","‡","10.2","","5.5","","72","","27","","7","","24.1","","96.22","","","","","","Clear"
"2017-09-12 04:00","2017","09","12","04:00","‡","8.2","","5.0","","80","","28","","8","","24.1","","96.18","","","","","","NA"
"2017-09-12 05:00","2017","09","12","05:00","‡","8.8","","5.6","","80","","29","","11","","24.1","","96.14","","","","","","NA"
"2017-09-12 06:00","2017","09","12","06:00","‡","7.3","","4.9","","85","","29","","7","","24.1","","96.09","","","","","","Mainly Clear"
"2017-09-12 07:00","2017","09","12","07:00","‡","7.9","","5.6","","85","","30","","9","","24.1","","96.09","","","","","","NA"
"2017-09-12 08:00","2017","09","12","08:00","‡","14.8","","9.7","","71","","29","","7","","19.3","","96.07","","","","","","NA"
"2017-09-12 09:00","2017","09","12","09:00","‡","18.5","","10.1","","58","","27","","16","","19.3","","96.06","","","","","","Mainly Clear"
"2017-09-12 10:00","2017","09","12","10:00","‡","22.1","","10.5","","47","","25","","15","","19.3","","96.03","","","","","","NA"
"2017-09-12 11:00","2017","09","12","11:00","‡","25.2","","9.8","","37","","25","","17","","19.3","","95.97","","26","","","","NA"
"2017-09-12 12:00","2017","09","12","12:00","‡","26.8","","8.9","","32","","25","","17","","24.1","","95.93","","28","","","","Mostly Cloudy"
"2017-09-12 13:00","2017","09","12","13:00","‡","28.2","","8.8","","29","","28","","17","","19.3","","95.88","","29","","","","NA"
"2017-09-12 14:00","2017","09","12","14:00","‡","28.7","","8.0","","27","","27","","18","","16.1","","95.86","","29","","","","NA"
"2017-09-12 15:00","2017","09","12","15:00","‡","29.2","","8.9","","28","","26","","17","","16.1","","95.83","","30","","","","Mostly Cloudy"
"2017-09-12 16:00","2017","09","12","16:00","‡","28.9","","9.8","","30","","25","","16","","16.1","","95.79","","30","","","","NA"
"2017-09-12 17:00","2017","09","12","17:00","‡","27.9","","10.8","","34","","25","","15","","16.1","","95.80","","30","","","","NA"
"2017-09-12 18:00","2017","09","12","18:00","‡","23.5","","10.2","","42","","27","","12","","16.1","","95.81","","25","","","","Mostly Cloudy"
"2017-09-12 19:00","2017","09","12","19:00","‡","17.3","","9.7","","60","","28","","16","","16.1","","95.83","","","","","","NA"
"2017-09-12 20:00","2017","09","12","20:00","‡","13.7","","8.3","","70","","36","","6","","16.1","","95.85","","","","","","NA"
"2017-09-12 21:00","2017","09","12","21:00","‡","16.3","","9.8","","65","","4","","13","","19.3","","95.89","","","","","","Mostly Cloudy"
"2017-09-12 22:00","2017","09","12","22:00","‡","17.8","","8.3","","53","","3","","21","","19.3","","95.89","","","","","","NA"
"2017-09-12 23:00","2017","09","12","23:00","‡","16.1","","6.8","","53","","5","","16","","19.3","","95.92","","","","","","NA"
"2017-09-13 00:00","2017","09","13","00:00","‡","16.8","","6.9","","52","","5","","23","","19.3","","95.96","","","","","","Mainly Clear"
"2017-09-13 01:00","2017","09","13","01:00","‡","17.1","","9.2","","60","","5","","27","","24.1","","96.01","","","","","","NA"
"2017-09-13 02:00","2017","09","13","02:00","‡","15.9","","9.0","","63","","5","","25","","19.3","","96.05","","","","","","NA"
"2017-09-13 03:00","2017","09","13","03:00","‡","14.9","","9.3","","69","","4","","21","","24.1","","96.05","","","","","","Clear"
"2017-09-13 04:00","2017","09","13","04:00","‡","14.0","","7.4","","64","","5","","17","","24.1","","96.09","","","","","","NA"
"2017-09-13 05:00","2017","09","13","05:00","‡","13.4","","8.5","","72","","5","","23","","24.1","","96.09","","","","","","NA"
"2017-09-13 06:00","2017","09","13","06:00","‡","13.0","","9.2","","78","","4","","19","","16.1","","96.14","","","","","","Mainly Clear"
"2017-09-13 07:00","2017","09","13","07:00","‡","13.5","","8.7","","73","","5","","19","","16.1","","96.18","","","","","","NA"
"2017-09-13 08:00","2017","09","13","08:00","‡","15.1","","8.7","","65","","6","","23","","16.1","","96.16","","","","","","NA"
"2017-09-13 09:00","2017","09","13","09:00","‡","15.9","","8.5","","61","","7","","22","","19.3","","96.16","","","","","","Mostly Cloudy"
"2017-09-13 10:00","2017","09","13","10:00","‡","17.3","","7.6","","52","","8","","27","","19.3","","96.15","","","","","","NA"
"2017-09-13 11:00","2017","09","13","11:00","‡","18.3","","7.3","","48","","8","","26","","16.1","","96.11","","","","","","NA"
"2017-09-13 12:00","2017","09","13","12:00","‡","19.2","","7.0","","44","","7","","22","","6.4","","96.12","","","","","","Smoke"
"2017-09-13 13:00","2017","09","13","13:00","‡","20.0","","6.9","","42","","7","","27","","6.4","","96.09","","","","","","Smoke"
"2017-09-13 14:00","2017","09","13","14:00","‡","19.9","","7.5","","44","","6","","30","","9.7","","96.07","","","","","","Smoke"
"2017-09-13 15:00","2017","09","13","15:00","‡","19.1","","7.6","","47","","6","","26","","80.5","","96.08","","","","","","Smoke"
"2017-09-13 16:00","2017","09","13","16:00","‡","17.9","","6.7","","48","","5","","20","","9.7","","96.11","","","","","","Smoke"
"2017-09-13 17:00","2017","09","13","17:00","‡","16.5","","8.5","","59","","8","","21","","16.1","","96.13","","","","","","NA"
"2017-09-13 18:00","2017","09","13","18:00","‡","14.9","","10.1","","73","","9","","15","","16.1","","96.08","","","","","","Rain"
"2017-09-13 19:00","2017","09","13","19:00","‡","14.4","","8.5","","68","","7","","19","","19.3","","96.01","","","","","","NA"
"2017-09-13 20:00","2017","09","13","20:00","‡","14.0","","7.1","","63","","7","","25","","16.1","","95.96","","","","","","NA"
"2017-09-13 21:00","2017","09","13","21:00","‡","13.1","","7.0","","66","","6","","18","","19.3","","96.09","","","","","","Mostly Cloudy"
"2017-09-13 22:00","2017","09","13","22:00","‡","12.1","","6.8","","70","","6","","20","","19.3","","96.10","","","","","","NA"
"2017-09-13 23:00","2017","09","13","23:00","‡","11.8","","6.9","","72","","5","","22","","24.1","","96.13","","","","","","NA"
"2017-09-14 00:00","2017","09","14","00:00","‡","11.3","","7.2","","76","","5","","23","","24.1","","96.08","","","","","","Mostly Cloudy"
"2017-09-14 01:00","2017","09","14","01:00","‡","11.2","","7.6","","79","","6","","21","","24.1","","96.10","","","","","","NA"
"2017-09-14 02:00","2017","09","14","02:00","‡","10.8","","7.7","","81","","5","","17","","24.1","","96.09","","","","","","NA"
"2017-09-14 03:00","2017","09","14","03:00","‡","10.9","","7.8","","81","","4","","23","","24.1","","96.13","","","","","","Mostly Cloudy"
"2017-09-14 04:00","2017","09","14","04:00","‡","11.2","","7.6","","78","","4","","18","","24.1","","96.18","","","","","","NA"
"2017-09-14 05:00","2017","09","14","05:00","‡","11.4","","7.7","","78","","6","","19","","24.1","","96.23","","","","","","NA"
"2017-09-14 06:00","2017","09","14","06:00","‡","11.2","","7.8","","80","","5","","20","","24.1","","96.25","","","","","","Rain"
"2017-09-14 07:00","2017","09","14","07:00","‡","11.1","","7.9","","81","","6","","16","","24.1","","96.30","","","","","","Rain Showers"
"2017-09-14 08:00","2017","09","14","08:00","‡","11.2","","7.8","","79","","7","","21","","24.1","","96.28","","","","","","NA"
"2017-09-14 09:00","2017","09","14","09:00","‡","12.0","","7.7","","75","","5","","26","","24.1","","96.30","","","","","","Cloudy"
"2017-09-14 10:00","2017","09","14","10:00","‡","12.7","","7.0","","68","","5","","22","","24.1","","96.41","","","","","","NA"
"2017-09-14 11:00","2017","09","14","11:00","‡","12.5","","6.9","","68","","5","","21","","19.3","","96.44","","","","","","NA"
"2017-09-14 12:00","2017","09","14","12:00","‡","12.6","","5.6","","62","","3","","24","","24.1","","96.45","","","","","","Cloudy"
"2017-09-14 13:00","2017","09","14","13:00","‡","12.7","","5.0","","59","","3","","25","","19.3","","96.48","","","","","","NA"
"2017-09-14 14:00","2017","09","14","14:00","‡","12.4","","7.2","","71","","2","","19","","19.3","","96.54","","","","","","NA"
"2017-09-14 15:00","2017","09","14","15:00","‡","11.6","","9.2","","85","","3","","12","","19.3","","96.53","","","","","","Rain Showers"
"2017-09-14 16:00","2017","09","14","16:00","‡","11.8","","10.1","","89","","1","","12","","19.3","","96.61","","","","","","Rain Showers"
"2017-09-14 17:00","2017","09","14","17:00","‡","11.9","","10.5","","91","","1","","10","","19.3","","96.64","","","","","","Rain"
"2017-09-14 18:00","2017","09","14","18:00","‡","11.7","","10.5","","92","","35","","7","","19.3","","96.71","","","","","","Rain"
"2017-09-14 19:00","2017","09","14","19:00","‡","11.3","","10.2","","93","","10","","7","","19.3","","96.72","","","","","","NA"
"2017-09-14 20:00","2017","09","14","20:00","‡","10.8","","9.9","","95","","3","","8","","24.1","","96.77","","","","","","NA"
"2017-09-14 21:00","2017","09","14","21:00","‡","10.9","","9.8","","93","","4","","8","","19.3","","96.77","","","","","","Cloudy"
"2017-09-14 22:00","2017","09","14","22:00","‡","10.4","","9.4","","94","","35","","8","","24.1","","96.85","","","","","","NA"
"2017-09-14 23:00","2017","09","14","23:00","‡","10.6","","9.4","","92","","2","","12","","24.1","","96.84","","","","","","NA"
"2017-09-15 00:00","2017","09","15","00:00","‡","10.4","","8.4","","87","","5","","17","","24.1","","96.85","","","","","","Cloudy"
"2017-09-15 01:00","2017","09","15","01:00","‡","10.0","","7.8","","87","","4","","11","","24.1","","96.92","","","","","","NA"
"2017-09-15 02:00","2017","09","15","02:00","‡","9.4","","7.4","","87","","2","","10","","24.1","","96.98","","","","","","NA"
"2017-09-15 03:00","2017","09","15","03:00","‡","9.3","","7.2","","87","","36","","14","","24.1","","96.99","","","","","","Cloudy"
"2017-09-15 04:00","2017","09","15","04:00","‡","9.3","","7.1","","86","","2","","16","","24.1","","96.99","","","","","","NA"
"2017-09-15 05:00","2017","09","15","05:00","‡","9.2","","6.8","","85","","3","","14","","24.1","","97.04","","","","","","NA"
"2017-09-15 06:00","2017","09","15","06:00","‡","9.0","","6.7","","85","","4","","17","","24.1","","97.01","","","","","","Cloudy"
